U28900MH1984PTC034016,BHANSALI ENGINEERING INDUSTRIES PRIVATE LIMITED,Factory/plant,Abu Road plant: Sirohi District - 307026 Rajasthan - India Phone : 02974-226781 Fax : 02974-226737 Email :rpsraghav@bhansaliabs.com Internet :,24.4454258,72.7507354,Abu Rd,Abu Rd,Rajasthan
U61100WB2010PTC148428,SAIL SCI SHIPPING PRIVATE LIMITED,Factory/plant, Kolkata - 700017 West Bengal - India Phone : Fax : Email : Internet :,22.5626383,88.3676157,Kolkata,Kolkata,
L26940MH2000PLC128420,ULTRATECH CEMENT LIMITED,Factory/plant,Ginigera Cement Works: Koppal Dist. - 583228 Karnataka - India Phone : 08539-286572 Fax : Email : Internet :,15.3499423,76.2493603,Ginigera,Koppal,Karnataka
L45200MH1987PLC042378,MUKAND ENGINEERS LIMITED,Factory/plant,Ginigera Ginigera - 583228 Karnataka - India Phone : Fax : Email : Internet :,15.3499423,76.2493603,Ginigera,Koppal,Karnataka
L99999MH1937PLC002726,MUKAND LIMITED,Factory/plant,Ginigera Ginigera - 583228 Karnataka - India Phone : Fax : Email : Internet :,15.3499423,76.2493603,Ginigera,Koppal,Karnataka
U27106UP1972PLC003488,MUKAND SONS ALLOYS LIMITED,Factory/plant,Ginigera Ginigera - 583228 Karnataka - India Phone : Fax : Email : Internet :,15.3499423,76.2493603,Ginigera,Koppal,Karnataka
U63011PN2006PTC128496,MUKAND KALYANI LOGISTICS PRIVATE LIMITED,Factory/plant,Ginigera Ginigera - 583228 Karnataka - India Phone : Fax : Email : Internet :,15.3499423,76.2493603,Ginigera,Koppal,Karnataka
U74899UP1961PTC037303,MUKAND LAND AND FINANCE PVT LTD,Factory/plant,Ginigera Ginigera - 583228 Karnataka - India Phone : Fax : Email : Internet :,15.3499423,76.2493603,Ginigera,Koppal,Karnataka
U27300MH2012PLC234000,MUKAND SUMI METAL PROCESSING LIMITED,Factory/plant,Ginigera Ginigera - 583228 Karnataka - India Phone : Fax : Email : Internet :,15.3325401,76.2563506,Ginigera,Koppal,Karnataka
L27104MH1973PLC016350,KALYANI STEELS LIMITED,Factory/plant,Hospet Road Koppal Dist. - 583228 Karnataka - India Phone : Fax : Email :ksl@kalyanisteels.com Internet :,15.3423965,76.258284,Kanakapur,Koppal,Karnataka
L27101PN1991PLC063223,KIRLOSKAR FERROUS INDUSTRIES LTD,Factory/plant,Bevinahalli Village Koppal Dist. - 583234 Karnataka - India Phone : Fax : Email : Internet :,15.3363594,76.2944115,Koppal,Koppal,Karnataka
L52602MH1996PLC192090,FUTURE CONSUMER ENTERPRISE LIMITED,Factory/plant,India Food Park Tumakuru District - 572138 Karnataka - India Phone : Fax : Email : Internet :,13.4924741,77.0432889,Korahavali,Korahavali,Karnataka
U51900MH2007PLC174027,FUTURE CONSUMER PRODUCTS LIMITED,Factory/plant,India Food Park Tumakuru District - 572138 Karnataka - India Phone : Fax : Email : Internet :,13.4924741,77.0432889,Korahavali,Korahavali,Karnataka
U22229PN1987PLC140332,NALCO WATER INDIA LIMITED,Factory/plant,Mines & Refinery: Koraput Dist. - 763008 Orissa - India Phone : 06853-254515 Fax : 06853-254361 Email : Internet :,18.757597,82.9394002,,Koraput,Odisha
L40101DL1975GOI007966,NTPC LIMITED,Factory/plant,Korba Super Thermal Power Station Korea - 495450 Chattisgarh - India Phone : Fax : Email : Internet :,22.3858962,82.6834453,Korba,Korba,Chhattisgarh
U40101DL2002GOI118013,NTPC HYDRO LIMITED,Factory/plant,Korba Super Thermal Power Station Korea - 495450 Chattisgarh - India Phone : Fax : Email : Internet :,22.3858962,82.6834453,Korba,Korba,Chhattisgarh
U40102DL2008PTC177307,NTPC BHEL POWER PROJECTS PRIVATE LIMITED,Factory/plant,Korba Super Thermal Power Station Korea - 495450 Chattisgarh - India Phone : Fax : Email : Internet :,22.3858962,82.6834453,Korba,Korba,Chhattisgarh
U40108DL2002GOI116635,NTPC ELECTRIC SUPPLY COMPANY LIMITED,Factory/plant,Korba Super Thermal Power Station Korea - 495450 Chattisgarh - India Phone : Fax : Email : Internet :,22.3858962,82.6834453,Korba,Korba,Chhattisgarh
U40108DL2002GOI117584,NTPC VIDYUT VYAPAR NIGAM LIMITED,Factory/plant,Korba Super Thermal Power Station Korea - 495450 Chattisgarh - India Phone : Fax : Email : Internet :,22.3858962,82.6834453,Korba,Korba,Chhattisgarh
U40108DL2003PLC120487,NTPC TAMIL NADU ENERGY COMPANY LIMITED,Factory/plant,Korba Super Thermal Power Station Korea - 495450 Chattisgarh - India Phone : Fax : Email : Internet :,22.3858962,82.6834453,Korba,Korba,Chhattisgarh
U74899DL1999PTC101702,NTPC ALSTOM POWER SERVICES PRIVATE LIMITED.,Factory/plant,Korba Super Thermal Power Station Korea - 495450 Chattisgarh - India Phone : Fax : Email : Internet :,22.3858962,82.6834453,Korba,Korba,Chhattisgarh
L74999MH1995PLC085878,SOLAR INDUSTRIES INDIA LIMITED,Factory/plant,Kh. No. 5 Korba - Chattisgarh - India Phone : Fax : Email : Internet :,22.3594501,82.7500595,Korba,Korba,Chhattisgarh
U27100MH2004PLC148324,SOLAR INDUSTRIES LIMITED,Factory/plant,Kh. No. 5 Korba - Chattisgarh - India Phone : Fax : Email : Internet :,22.3594501,82.7500595,Korba,Korba,Chhattisgarh
L74999MH1995PLC085878,SOLAR INDUSTRIES INDIA LIMITED,Factory/plant,KH. No.323/2 Koria - Chattisgarh - India Phone : Fax : Email : Internet :,23.3875499,82.3885783,,Koriya,Chhattisgarh
U27100MH2004PLC148324,SOLAR INDUSTRIES LIMITED,Factory/plant,KH. No.323/2 Koria - Chattisgarh - India Phone : Fax : Email : Internet :,23.3875499,82.3885783,,Koriya,Chhattisgarh
L40101HP1988GOI008409,SJVN LIMITED,Factory/plant,Arun - III Hydro Power Project Office Sankhuwasabha Dist. - Not Specified - Nepal Phone : Fax : Email : Internet :,27.5104505,87.1940982,,Koshi,Eastern Development Region
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Kosigi (V) & (M) Mahboobnagar Dist. - Telangana - India Phone : Fax : Email : Internet :,16.98001,77.72378,Kosigi,Kosigi,Telangana
L67120RJ1994PLC008284,ZYDEN GENTEC LIMITED,Factory/plant,UNIT -II Kota - Rajasthan - India Phone : 0744-2112267 Fax : Email :plant@zydengentec.com Internet :,25.1763558,75.8484344,Kota,Kota,Rajasthan
L27203RJ1971PLC003414,OM METALS INFRAPROJECTS LIMITED,Factory/plant,B-117/118 Kota - 324005 Rajasthan - India Phone : 0744-2425107 Fax : 0744-2438069 Email :kota@ommetals.com Internet : http://www.ommetals.com,25.1379627,75.8592052,Kota,Kota,Rajasthan
U45201MH2006PTC162833,OM METALS DEVELOPRS PRIVATE LIMITED,Factory/plant,B-117/118 Kota - 324005 Rajasthan - India Phone : 0744-2425107 Fax : 0744-2438069 Email :kota@ommetals.com Internet : http://www.ommetals.com,25.1379627,75.8592052,Kota,Kota,Rajasthan
U45201RJ2007PTC024125,OM METALS REAL ESTATE PRIVATE LIMITED,Factory/plant,B-117/118 Kota - 324005 Rajasthan - India Phone : 0744-2425107 Fax : 0744-2438069 Email :kota@ommetals.com Internet : http://www.ommetals.com,25.1379627,75.8592052,Kota,Kota,Rajasthan
U50300RJ2004PTC019964,OM METALS AUTO PRIVATE LIMITED,Factory/plant,B-117/118 Kota - 324005 Rajasthan - India Phone : 0744-2425107 Fax : 0744-2438069 Email :kota@ommetals.com Internet : http://www.ommetals.com,25.1379627,75.8592052,Kota,Kota,Rajasthan
U61100RJ2007PTC024124,OM METALS RATNAKAR PRIVATE LIMITED,Factory/plant,B-117/118 Kota - 324005 Rajasthan - India Phone : 0744-2425107 Fax : 0744-2438069 Email :kota@ommetals.com Internet : http://www.ommetals.com,25.1379627,75.8592052,Kota,Kota,Rajasthan
U70109MH2006PTC161970,OM METALS CONSORTIUM PRIVATE LIMITED,Factory/plant,B-117/118 Kota - 324005 Rajasthan - India Phone : 0744-2425107 Fax : 0744-2438069 Email :kota@ommetals.com Internet : http://www.ommetals.com,25.1379627,75.8592052,Kota,Kota,Rajasthan
U72200MH2006PTC158679,OM METALS INFOTECH PVT LIMITED,Factory/plant,B-117/118 Kota - 324005 Rajasthan - India Phone : 0744-2425107 Fax : 0744-2438069 Email :kota@ommetals.com Internet : http://www.ommetals.com,25.1379627,75.8592052,Kota,Kota,Rajasthan
L51909DL1986PLC024222,SAMTEL COLOR LIMITED,Factory/plant,Colour Picture Tubes Unit: Kota - Rajasthan - India Phone : Fax : Email : Internet :,25.2138156,75.8647527,Kota,Kota,Rajasthan
U27100MH2004PLC148324,SOLAR INDUSTRIES LIMITED,Factory/plant,Kh. No. 132 & 137 Kota - Rajasthan - India Phone : Fax : Email : Internet :,25.2138156,75.8647527,Kota,Kota,Rajasthan
L15140MH1986PLC038536,RUCHI SOYA INDUSTRIES LIMITED,Factory/plant,Kota Road Baran - Rajasthan - India Phone : Fax : Email : Internet :,25.2477006,75.7747006,Kota,Kota,
L15140MH1986PLC038536,RUCHI SOYA INDUSTRIES LIMITED,Factory/plant,RIICO Industrial Area Bundi District - Rajasthan - India Phone : Fax : Email : Internet :,25.2477006,75.7747006,Kota,Kota,
L74999MH1995PLC085878,SOLAR INDUSTRIES INDIA LIMITED,Factory/plant,Kh. No. 132 & 137 Kota - Rajasthan - India Phone : Fax : Email : Internet :,25.0869886,75.9927652,,Kota,Rajasthan
U31909PN1990GOI058096,BEL OPTRONIC DEVICES LIMITED,Factory/plant,Balbhadrapur Kotdwara - 246149 Uttaranchal - India Phone : 01382-231171 Fax : 01382-231132 Email : Internet :,29.7376879,78.4923638,Kotdwar,Kotdwar,Uttarakhand
U32109KA1997PTC022695,BEL MULTITONE PRIVATE LIMITED,Factory/plant,Balbhadrapur Kotdwara - 246149 Uttaranchal - India Phone : 01382-231171 Fax : 01382-231132 Email : Internet :,29.7376879,78.4923638,Kotdwar,Kotdwar,Uttarakhand
U52599MP2007PTC020047,BEL TRADERS PRIVATE LIMITED,Factory/plant,Balbhadrapur Kotdwara - 246149 Uttaranchal - India Phone : 01382-231171 Fax : 01382-231132 Email : Internet :,29.7376879,78.4923638,Kotdwar,Kotdwar,Uttarakhand
L26940MH2000PLC128420,ULTRATECH CEMENT LIMITED,Factory/plant,Kotpuli Cement Works: Jaipur District - 303108 Rajasthan - India Phone : 01421-243708 Fax : Email : Internet :,27.668773,76.129727,Kotputli,Kotputli,Rajasthan
U93090TN1990NPL019230,MRF OFFICERS WELFARE INSTITUTE,Factory/plant,Vadavathoor Kottayam - Kerala - India Phone : Fax : Email : Internet :,9.5896863,76.5632726,Kottayam,Kottayam,Kerala
U93090TN1998NPL039970,MRF STAFF WELFARE FOUNDATION,Factory/plant,Vadavathoor Kottayam - Kerala - India Phone : Fax : Email : Internet :,9.5896863,76.5632726,Kottayam,Kottayam,Kerala
L25111TN1960PLC004306,MRF LIMITED,Factory/plant,Vadavathoor Kottayam - Kerala - India Phone : Fax : Email : Internet :,9.5984097,76.563946,Kottayam,Kottayam,Kerala
U25111TN1992PLC023695,MRF INTERNATIONAL LIMITED,Factory/plant,Vadavathoor Kottayam - Kerala - India Phone : Fax : Email : Internet :,9.5984097,76.563946,Kottayam,Kottayam,Kerala
U65929TN1985PLC012156,MRF CORP LIMITED,Factory/plant,Vadavathoor Kottayam - Kerala - India Phone : Fax : Email : Internet :,9.5984097,76.563946,Kottayam,Kottayam,Kerala
L16001AP1993PLC095778,AVANTI FEEDS LIMITED,Factory/plant,Shrimp Feed Plant II: Kovvur - 534350 Andhra Pradesh - India Phone : Fax : Email : Internet :,17.007284,81.72961,Kovvur,Kovvur,Andhra Pradesh
U15400TG2008PLC062054,HERITAGE FOODS RETAIL LIMITED,Factory/plant,Avanigadda Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.0214271,80.915944,Avanigadda,Krishna,Andhra Pradesh
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Avanigadda Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.010524,80.917305,Avanigadda,Krishna,Andhra Pradesh
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Bapulapadu (M) Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.6337723,80.9617035,Hanuman Junction,Krishna,Andhra Pradesh
U15400TG2008PLC062054,HERITAGE FOODS RETAIL LIMITED,Factory/plant,Bapulapadu (M) Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.6337723,80.9617035,Hanuman Junction,Krishna,Andhra Pradesh
U40101TG1995PLC021459,LANCO KONDAPALLI POWER LIMITED,Factory/plant,Wind Energy Plant: Tirunelveli - Tamil Nadu - India Phone : Fax : Email : Internet :,16.6209149,80.5413043,Kondapalli,Krishna,Andhra Pradesh
U31909PN1990GOI058096,BEL OPTRONIC DEVICES LIMITED,Factory/plant,Post Box No. 26 Machilipatanam - 521001 Andhra Pradesh - India Phone : 08672-223581 Fax : 08672-222640 Email : Internet :,16.1905457,81.1361543,Machilipatnam,Krishna,Andhra Pradesh
U32109KA1997PTC022695,BEL MULTITONE PRIVATE LIMITED,Factory/plant,Post Box No. 26 Machilipatanam - 521001 Andhra Pradesh - India Phone : 08672-223581 Fax : 08672-222640 Email : Internet :,16.1905457,81.1361543,Machilipatnam,Krishna,Andhra Pradesh
U52599MP2007PTC020047,BEL TRADERS PRIVATE LIMITED,Factory/plant,Post Box No. 26 Machilipatanam - 521001 Andhra Pradesh - India Phone : 08672-223581 Fax : 08672-222640 Email : Internet :,16.1905457,81.1361543,Machilipatnam,Krishna,Andhra Pradesh
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Mylavaram (M) Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.7638263,80.6382413,Mylavaram,Krishna,Andhra Pradesh
U15400TG2008PLC062054,HERITAGE FOODS RETAIL LIMITED,Factory/plant,Mylavaram (M) Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.7638263,80.6382413,Mylavaram,Krishna,Andhra Pradesh
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Nachugunta (V) West Godavari Dist. - Andhra Pradesh - India Phone : Fax : Email : Internet :,15.7880088,80.8882777,Nachugunta,Krishna,Andhra Pradesh
U15400TG2008PLC062054,HERITAGE FOODS RETAIL LIMITED,Factory/plant,Nandigama Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.7724159,80.2859096,Nandigama,Krishna,Andhra Pradesh
L24110TG1990PLC011977,VIMTA LABS LIMITED,Factory/plant,29-5-1 Shyam Enclave Vijayawada - 52002 Andhra Pradesh - India Phone : Fax : Email : Internet :,16.5110016,80.631235,Vijayawada,Krishna,Andhra Pradesh
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Wyra (V) Khammam District - Telangana - India Phone : Fax : Email : Internet :,17.203182,80.338117,Wyra,Krishna,Telangana
U27101OR1995PTC003840,KCP MINES PRIVATE LIMITED,Factory/plant,Cement Unit: Krishna District - 521175 Andhra Pradesh - India Phone : Fax : Email : Internet :,16.9177187,80.0646682,,Krishna,Andhra Pradesh
U27310OR2005PTC008433,KCP IRON PRIVATE LIMITED,Factory/plant,Cement Unit: Krishna District - 521175 Andhra Pradesh - India Phone : Fax : Email : Internet :,16.9177187,80.0646682,,Krishna,Andhra Pradesh
U73100TN1998PLC041501,KCP SUGARS AGRICULTURAL RESEARCH FARMS LIMITED,Factory/plant,Cement Unit: Krishna District - 521175 Andhra Pradesh - India Phone : Fax : Email : Internet :,16.9177187,80.0646682,,Krishna,Andhra Pradesh
U27101OR1995PTC003840,KCP MINES PRIVATE LIMITED,Factory/plant,Solar Power Unit: Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.6099914,80.7214417,,Krishna,Andhra Pradesh
U27101OR1995PTC003840,KCP MINES PRIVATE LIMITED,Factory/plant,Captive Power Plant: Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.6099914,80.7214417,,Krishna,Andhra Pradesh
U27310OR2005PTC008433,KCP IRON PRIVATE LIMITED,Factory/plant,Solar Power Unit: Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.6099914,80.7214417,,Krishna,Andhra Pradesh
U27310OR2005PTC008433,KCP IRON PRIVATE LIMITED,Factory/plant,Captive Power Plant: Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.6099914,80.7214417,,Krishna,Andhra Pradesh
U73100TN1998PLC041501,KCP SUGARS AGRICULTURAL RESEARCH FARMS LIMITED,Factory/plant,Solar Power Unit: Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.6099914,80.7214417,,Krishna,Andhra Pradesh
U73100TN1998PLC041501,KCP SUGARS AGRICULTURAL RESEARCH FARMS LIMITED,Factory/plant,Captive Power Plant: Krishna District - Andhra Pradesh - India Phone : Fax : Email : Internet :,16.6099914,80.7214417,,Krishna,Andhra Pradesh
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Pedana Road Krishna District - 589730 Andhra Pradesh - India Phone : Fax : Email : Internet :,16.2346088,81.1092178,,Krishna,Andhra Pradesh
U15400TG2008PLC062054,HERITAGE FOODS RETAIL LIMITED,Factory/plant,Pedana Road Krishna District - 589730 Andhra Pradesh - India Phone : Fax : Email : Internet :,16.2346088,81.1092178,,Krishna,Andhra Pradesh
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Janaikirampuram Krishna District - 521324 Andhra Pradesh - India Phone : Fax : Email : Internet :,16.3807039,81.3619402,,Krishna,Andhra Pradesh
U15400TG2008PLC062054,HERITAGE FOODS RETAIL LIMITED,Factory/plant,Janaikirampuram Krishna District - 521324 Andhra Pradesh - India Phone : Fax : Email : Internet :,16.3807039,81.3619402,,Krishna,Andhra Pradesh
L15209TG1992PLC014332,HERITAGE FOODS LIMITED,Factory/plant,Berigai (V) Post krishnagiri Dist. - Tamil Nadu - India Phone : Fax : Email : Internet :,12.8062643,77.9717236,Berigai,Krishnagiri,Tamil Nadu
U15400TG2008PLC062054,HERITAGE FOODS RETAIL LIMITED,Factory/plant,Berigai (V) Post krishnagiri Dist. - Tamil Nadu - India Phone : Fax : Email : Internet :,12.8062643,77.9717236,Berigai,Krishnagiri,Tamil Nadu
L31402WB1947PLC014919,EXIDE INDUSTRIES LIMITED,Factory/plant,Chichurakanapalli krishnagiri Dist. - 635103 Tamil Nadu - India Phone : Fax : Email : Internet :,12.8397938,77.7996119,Chichuraganapalli,Krishnagiri,Tamil Nadu
L35999TN1962PLC004943,SUNDRAM FASTENERS LIMITED,Factory/plant,Harita Hosur - 635109 Tamil Nadu - India Phone : Fax : Email : Internet :,12.737918,77.779687,Hosur,Krishnagiri,Tamil Nadu
U65991TN1992PLC022618,SUNDRAM FASTENERS INVESTMENTS LIMITED,Factory/plant,Harita Hosur - 635109 Tamil Nadu - India Phone : Fax : Email : Internet :,12.737918,77.779687,Hosur,Krishnagiri,Tamil Nadu
U91110TN2008PTC069797,SUNDRAM FASTENERS EMPLOYEES WELFARE COMPANY PRIVATE LIMITED,Factory/plant,Harita Hosur - 635109 Tamil Nadu - India Phone : Fax : Email : Internet :,12.737918,77.779687,Hosur,Krishnagiri,Tamil Nadu
U93090TN1983GAT009949,SUNDARAM CLAYTON EMPLOYEES WELFARE FOUNDATION PRIVATE LIMITED,Factory/plant,Hosur - Thally Road Hosur - 635114 Tamil Nadu - India Phone : 04347-233445 Fax : 04347-233014 Email : Internet :,12.7104061,77.7979982,Hosur,Krishnagiri,Tamil Nadu
L19201WB1931PLC007261,BATA INDIA LTD,Factory/plant,Batashatak Hosur - Tamil Nadu - India Phone : Fax : Email : Internet :,12.7633517,77.805048,Hosur,Krishnagiri,Tamil Nadu
L29224TN1954PLC000318,CARBORUNDUM UNIVERSAL LIMITED,Factory/plant,Plot No.47 krishnagiri Dist. - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7512996,77.8134978,Hosur,Krishnagiri,Tamil Nadu
L29224TN1954PLC000318,CARBORUNDUM UNIVERSAL LIMITED,Factory/plant,Plot No.48 krishnagiri Dist. - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7512996,77.8134978,Hosur,Krishnagiri,Tamil Nadu
L29224TN1954PLC000318,CARBORUNDUM UNIVERSAL LIMITED,Factory/plant,Bonded Division Krishnagiri - 635126 Tamil Nadu - India Phone : 04343-276864 Fax : 04343-277060 Email : Internet :,12.7512996,77.8134978,Hosur,Krishnagiri,Tamil Nadu
L17219PB1995PLC016842,TITAN COMFINE LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
L74999TZ1984PLC001456,TITAN COMPANY LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
U24100MH2004PTC146928,TITAN LABORATORIES PRIVATE LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
U31200TG1995PLC019206,TITAN ENERGY SYSTEMS LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
U45200MH2007PTC169385,TITAN AGRI DEVELOPERS PRIVATE LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
U45201MH2007PTC166699,TITAN REALTY PRIVATE LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
U45400MH2007PTC176526,TITAN INFRASTRUCTURE PRIVATE LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
U51900MH1981PLC023737,TITAN TRADING AND AGENCIES LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
U70101TZ1991PLC003557,TITAN PROPERTIES LIMITED,Factory/plant,Precision Engineering Plant: Hosur - 635126 Tamil Nadu - India Phone : Fax : Email : Internet :,12.7530156,77.8146872,Hosur,Krishnagiri,Tamil Nadu
